1,,ASSESSMENT & REPORT,Worksite Assessment & Report,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,ASSESSMENT & REPORT,Driving Assessment & Report,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,ASSESSMENT & REPORT,Wheelchair Assessment & Report,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,ASSESSMENT & REPORT,Prosthetic/ Amputation Assessment & Report,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,ASSESSMENT & REPORT,Speech Therapy Assessment & Report,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,ASSESSMENT & REPORT,Psychological Assessment & Report,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,ASSESSMENT & REPORT,Sensory Perception Test,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,ASSESSMENT & REPORT,Clinical Observation Neuromotor Performance,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,ASSESSMENT & REPORT,Visual Perception Test,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,FUNCTIONAL CAPACITY EVALUATION & REPORT,General FCE & Report,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,FUNCTIONAL CAPACITY EVALUATION & REPORT,Basic FCE,SINAR REHABILITATION CENTRE (SEGAMAT),95.0
1,,FUNCTIONAL CAPACITY EVALUATION & REPORT,Complete FCE (BTE PRIMUS),SINAR REHABILITATION CENTRE (SEGAMAT),
1,,FUNCTIONAL CAPACITY EVALUATION & REPORT,By Part FCE (BTE PRIMUS),SINAR REHABILITATION CENTRE (SEGAMAT),
1,,FUNCTIONAL CAPACITY EVALUATION & REPORT,Upper extremity & hand FCE & Report,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,FUNCTIONAL CAPACITY EVALUATION & REPORT,Trunk & lower extremity FCE & Report,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,FUNCTIONAL CAPACITY EVALUATION & REPORT,"Upper, Trunk, lower extremity FCE & Report",SINAR REHABILITATION CENTRE (SEGAMAT),
1,,FUNCTIONAL CAPACITY EVALUATION & REPORT,Neurological FCE & Report,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,FUNCTIONAL CAPACITY EVALUATION & REPORT,Cardiopulmonary FCE & Report,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,FUNCTIONAL CAPACITY EVALUATION & REPORT,Cognitive/ Perceptuan Function FCE & Report,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,ADMINISTRATION SERVICES,First Registration Fees,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,ADMINISTRATION SERVICES,Follow Up Registration Fess,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,HOSTEL,Inpatient - Hostel & Makan,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,DRY NEEDLING/ ACUPUNCTURE,Dry Needling Package,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Basic Equipment -Therapeutic Ultrasound,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Basic Equipment - Hydrocollator pack,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Basic Equipment - Tens,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Basic Equipment -Cryocuff,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Basic Equipment - Ice pack,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Basic Equipment - Paraffin Wax,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Basic Equipment - Dumb bell,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Basic Equipment - Sandbag,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Basic Equipment - Gym ball,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Basic Equipment - Pulley,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Basic Equipment - Wall bar,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Basic Equipment - Parallel bar,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Basic Equipment - Tilt Table,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Basic Equipment - Plinth  and Bobath Plinth,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Basic Equipment - Exercise Mat,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Basic Equipment - Static cycle,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Basic Equipment -Mechanical traction,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Basic Equipment - Stairs,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Basic Equipment - ADL kits,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Basic Equipment - Fine motor kits,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Basic Equipment - Splint,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Basic Equipment - Pressure garment,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Basic Equipment - Thera putty,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Basic Equipment - Thera band,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Basic Equipment - Hand exerciser equipment,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Basic Equipment - SWD,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Basic Equipment - Continuous Passive Machine,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Basic Equipment - Interferential IFT,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Basic Equipment - Ambulation,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Basic Equipment - Hot Pack,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Basic Equipment - Traction,SINAR REHABILITATION CENTRE (SEGAMAT),53.0
1,,SERVICES BY MODALITIES,Basic Equipment - Treadmill,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Basic Equipment - Electrical Stimulation,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Basic Equipment - Hydro Collator Pack,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Basic Equipment - Infrared,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Basic Equipment - Desensitisation Kit,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Basic Equipment - Exercise In Gym,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Basic Equipment - Hydro Collator Pack,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Basic Equipment - Mobilizing Exercise,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Advance Equipment - Multi gym equipment,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Advance Equipment - Walking hoist,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Advance Equipment - Biofeedback equipmentrd,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Advance Equipment - Erigo stand,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Advance Equipment - Armeo arm,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Advance Equipment - Locomat,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Advance Equipment - BTE Primus,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Advance Equipment - BTE Evaltech,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Advance Equipment - Vienna Test System,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Advance Equipment - Lowenstein Occupational Therapy Cognitive Assessment (LOTCA) / Chessington Occupational Therapy Neurological Assessment (COTNAB),SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Advance Equipment - Chessington Occupational Therapy Neurological Assessment (COTNAB),SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Advance Equipment - Driving Simulator,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Advance Equipment - T/PAL,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Advance Equipment - Valpar,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Advance Equipment - Laser – Low Intensity or High Intensity,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Advance Equipment - Shock Wave Therapy,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Advance Equipment - Short Wave Therapy,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Advance Equipment - Magnetotherapy,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Advance Equipment - Motomed,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Advance Equipment - Hydro pool,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Advance Equipment - Cybernic Rehab,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Advance Equipment - Cryotherapy,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY MODALITIES,Advance Equipment - Faradic,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY PACKAGE,Pakej - Neuro Rehab,SINAR REHABILITATION CENTRE (SEGAMAT),45.0
1,,SERVICES BY PACKAGE,Pakej - Spine/Back Injury,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY PACKAGE,Pakej - Neck Injury,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY PACKAGE,Pakej - Shoulder Injury,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY PACKAGE,Pakej - Hand Injury,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY PACKAGE,Pakej - Knee Injury,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY PACKAGE,Pakej - Fracture,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY PACKAGE,Pakej - Pain Management,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY PACKAGE,Pakej - Sport Rehab,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY PACKAGE,Pakej - Cardiac Rehab,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY PACKAGE,Pakej - General Exercise,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY PACKAGE,Pakej - Respiratory Exercise,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY PACKAGE,Pakej - 2 Electrical Modalities,SINAR REHABILITATION CENTRE (SEGAMAT),
1,,SERVICES BY PACKAGE,Pakej - 3 Electrical Modalities/ More,SINAR REHABILITATION CENTRE (SEGAMAT),
4,,PHYSIOTHERAPY,Physiotherapy Treatment,TAGS SPINE & JOINT SPECIALISTS (MELAKA),70.0
4,,PHYSIOTHERAPY,Manual Therapy,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,PHYSIOTHERAPY,Pain Management,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,PHYSIOTHERAPY,Musculoskeletal Rehabilitation,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,PHYSIOTHERAPY,Sport Injuries Rehabilitation,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,PHYSIOTHERAPY,Stroke rehabilitation,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,PHYSIOTHERAPY,Spinal Cord Injury Rehabilitation,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,PHYSIOTHERAPY,Traumatic Brain Injury Rehabilitation,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,PHYSIOTHERAPY,Amputee Rehabilitation,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,PHYSIOTHERAPY,Cardiorespiratory Rehabilitation,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,PHYSIOTHERAPY,Hydrotherapy,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,PHYSIOTHERAPY,Home Therapy + Mileage,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,PHYSIOTHERAPY,Group Therapy And Exercises,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,PHYSIOTHERAPY,Burn Management,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,PHYSIOTHERAPY,Patient And Family Education Including Talk Workshop And Training,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,PHYSIOTHERAPY,Women And Men Health,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,PHYSIOTHERAPY,Other Neurological Or Rare Diseases Rehabilitation Such As Parkinson/Multiple Sclerosis/Muscular Dysthropy/Systemic Lupus/Ankylosing Spondylotis/Gullain Barre 1Syndrome,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,PHYSIOTHERAPY,Alter-G (Anti Graviti) Physio,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,PHYSIOTHERAPY,Tbion (Tibion Bionic Technology) Rehab,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,PHYSIOTHERAPY,Chest Physiotherapy Manual,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,PHYSIOTHERAPY,Chest Physiotherapy Suction Machine,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,PHYSIOTHERAPY,Hand Function Training,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,PHYSIOTHERAPY,Fine Motor Training,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,PHYSIOTHERAPY,Cognitive Training,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,OCCUPATIONAL THERAPY,Occupational Therapy Treatment,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,OCCUPATIONAL THERAPY,Adl Training (Basic And Instrumental Adl),TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,OCCUPATIONAL THERAPY,Therapeutic Activities,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,OCCUPATIONAL THERAPY,Splinting,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,OCCUPATIONAL THERAPY,Pressure Garment,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,OCCUPATIONAL THERAPY,Cognitive And Perceptual Training,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,OCCUPATIONAL THERAPY,Ot Tx/ Therapeutic Exercise,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,OCCUPATIONAL THERAPY,Home Therapy + Mileage,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,OCCUPATIONAL THERAPY,Aids And Adaptations,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,OCCUPATIONAL THERAPY,Work Rehabilitation (Conditioning & Hardening),TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,OCCUPATIONAL THERAPY,Work Simulation Training / Work Hardening,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,OCCUPATIONAL THERAPY,Driving Training,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,OCCUPATIONAL THERAPY,Vehicle Modification,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,OCCUPATIONAL THERAPY,Functional Ergonomic Training,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,OCCUPATIONAL THERAPY,Mobility Training (Wheelchair/ Walking Aids/ Prosthetic Etc),TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,OCCUPATIONAL THERAPY,Patient And Family Education Including Talk Workshop And Training,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,OCCUPATIONAL THERAPY,Transitional Living Care Facility,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,OCCUPATIONAL THERAPY,Sensory Education,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,SPEECH THERAPY,Speech TherapyTreatment,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,PSYCHOLOGY,PsychologyTreatment,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,CONSULTATION,Rehab Specialist (Initial Session),TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,CONSULTATION,Rehab Specialist (Follow Up  Session),TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,CONSULTATION,Medical Officer(Initial Session),TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,CONSULTATION,Medical Officer (Follow Up Session),TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,ASSESSMENT & REPORT,General Pt  Assessment & Report,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,ASSESSMENT & REPORT,General Ot  Assessment & Report,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,ASSESSMENT & REPORT,Neuro/ Spinal Cord Injury Assessment & Report,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,ASSESSMENT & REPORT,Cognitive Assessment (Cognab)/ Perceptual Assessment & Repot,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,ASSESSMENT & REPORT,Home Modification Assessment & Report,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,ASSESSMENT & REPORT,Worksite Assessment & Report,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,ASSESSMENT & REPORT,Driving Assessment & Report,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,ASSESSMENT & REPORT,Wheelchair Assessment & Report,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,ASSESSMENT & REPORT,Prosthetic/ Amputation Assessment & Report,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,ASSESSMENT & REPORT,Speech Therapy Assessment & Report,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,ASSESSMENT & REPORT,Psychological Assessment & Report,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,ASSESSMENT & REPORT,Sensory Perception Test,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,ASSESSMENT & REPORT,Clinical Observation Neuromotor Performance,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,ASSESSMENT & REPORT,Visual Perception Test,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,FUNCTIONAL CAPACITY EVALUATION & REPORT,General FCE & Report,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,FUNCTIONAL CAPACITY EVALUATION & REPORT,Basic FCE,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,FUNCTIONAL CAPACITY EVALUATION & REPORT,Complete FCE (BTE PRIMUS),TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,FUNCTIONAL CAPACITY EVALUATION & REPORT,By Part FCE (BTE PRIMUS),TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,FUNCTIONAL CAPACITY EVALUATION & REPORT,Upper extremity & hand FCE & Report,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,FUNCTIONAL CAPACITY EVALUATION & REPORT,Trunk & lower extremity FCE & Report,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,FUNCTIONAL CAPACITY EVALUATION & REPORT,"Upper, Trunk, lower extremity FCE & Report",TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,FUNCTIONAL CAPACITY EVALUATION & REPORT,Neurological FCE & Report,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,FUNCTIONAL CAPACITY EVALUATION & REPORT,Cardiopulmonary FCE & Report,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,FUNCTIONAL CAPACITY EVALUATION & REPORT,Cognitive/ Perceptuan Function FCE & Report,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,ADMINISTRATION SERVICES,First Registration Fees,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,ADMINISTRATION SERVICES,Follow Up Registration Fess,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,HOSTEL,Inpatient - Hostel & Makan,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,DRY NEEDLING/ ACUPUNCTURE,Dry Needling Package,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,SERVICES BY MODALITIES,Basic Equipment -Therapeutic Ultrasound,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,SERVICES BY MODALITIES,Basic Equipment - Hydrocollator pack,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
4,,SERVICES BY MODALITIES,Basic Equipment - Tens,TAGS SPINE & JOINT SPECIALISTS (MELAKA),
