"ID","CODE_CATEGORY","REF_CODE","DESC_EN","DESC_BM","ADDBY","UPDATEBY","CREATED_AT","UPDATED_AT","PRIORITY"
18033,rtw_sp_service,rtw_s35_wor,Work Simulation Training / Work Hardening,,,,,,
18034,rtw_sp_service,rtw_s36_dri,Driving Training,,,,,,
18035,rtw_sp_service,rtw_s37_veh,Vehicle Modification,,,,,,
18036,rtw_sp_service,rtw_s38_fun,Functional Ergonomic Training,,,,,,
18037,rtw_sp_service,rtw_s39_mob,Mobility Training (Wheelchair/ Walking Aids/ Prosthetic Etc),,,,,,
18038,rtw_sp_service,rtw_s41_tra,Transitional Living Care Facility),,,,,,
18039,rtw_sp_service,rtw_s42_sen,Sensory Education,,,,,,
18040,rtw_sp_service,rtw_s44_tre,Treatment,,,,,,
18041,rtw_sp_service,rtw_s45_reh,Rehab Specialist - Initial Session,,,,,,
18042,rtw_sp_service,rtw_s46_reh,Rehab Specialist - Follow Up Session,,,,,,
18043,rtw_sp_service,rtw_s47_med,Medical Officer - Initial Session,,,,,,
18044,rtw_sp_service,rtw_s48_med,Medical Officer - Follow Up Session,,,,,,
18045,rtw_sp_service,rtw_s49_gen,General Pt Assessment & Report,,,,,,
18046,rtw_sp_service,rtw_s50_gen,General Ot Assessment & Report,,,,,,
18047,rtw_sp_service,rtw_s51_neu,Neuro/ Spinal Cord Injury Assessment & Report,,,,,,
18048,rtw_sp_service,rtw_s52_cog,Cognitive Assessment (Cognab)/ Perceptual Assessment & Report,,,,,,
18049,rtw_sp_service,rtw_s53_hom,Home Modification Assessment & Report,,,,,,
18050,rtw_sp_service,rtw_s54_wor,Worksite Assessment & Report,,,,,,
18051,rtw_sp_service,rtw_s55_dri,Driving Assessment & Report,,,,,,
18052,rtw_sp_service,rtw_s56_whe,Wheelchair Assessment & Report,,,,,,
18053,rtw_sp_service,rtw_s57_pro,Prosthetic/ Amputation Assessment & Report,,,,,,
18054,rtw_sp_service,rtw_s58_spe,Speech Therapy Assessment & Report,,,,,,
18055,rtw_sp_service,rtw_s59_psy,Psychological Assessment & Report,,,,,,
18056,rtw_sp_service,rtw_s60_sen,Sensory Perception Test,,,,,,
18057,rtw_sp_service,rtw_s61_cli,Clinical Observation Neuromotor Performance,,,,,,
18058,rtw_sp_service,rtw_s62_vis,Visual Perception Test,,,,,,
18059,rtw_sp_service,rtw_s63_gen,General Fce & Report,,,,,,
18060,rtw_sp_service,rtw_s64_bas,Basic Fce,,,,,,
18061,rtw_sp_service,rtw_s65_com,Complete Fce (Bte Primus),,,,,,
18062,rtw_sp_service,rtw_s66_by,By Part Fce (Bte Primus),,,,,,
18063,rtw_sp_service,rtw_s67_upp,Upper Extremity & Hand Fce & Report,,,,,,
18064,rtw_sp_service,rtw_s68_tru,Trunk & Lower Extremity Fce & Report,,,,,,
18065,rtw_sp_service,rtw_s69_upp,'Upper, Trunk, Lower Extremity Fce & Report',,,,,,
18066,rtw_sp_service,rtw_s70_neu,Neurological Fce & Report,,,,,,
18067,rtw_sp_service,rtw_s71_car,Cardiopulmonary Fce & Report,,,,,,
18068,rtw_sp_service,rtw_s72_cog,Cognitive/ Perceptuan Function Fce & Report,,,,,,
18069,rtw_sp_service,rtw_s73_fir,First Registration Fees,,,,,,
18070,rtw_sp_service,rtw_s74_fol,Follow Up Session Fees,,,,,,
18071,rtw_sp_service,rtw_s75_inp,Inpatient - Hostel & Makan,,,,,,
18072,rtw_sp_service,rtw_s76_dry,Dry Needling Package,,,,,,
18073,rtw_sp_service,rtw_s77_the,Therapeutic Ultrasound,,,,,,
18074,rtw_sp_service,rtw_s78_hyd,Hydrocollator Pack,,,,,,
18075,rtw_sp_service,rtw_s79_ten,Tens,,,,,,
18076,rtw_sp_service,rtw_s80_cry,Cryocuff,,,,,,
18077,rtw_sp_service,rtw_s81_ice,Ice Pack,,,,,,
18078,rtw_sp_service,rtw_s82_par,Paraffin Wax,,,,,,
18079,rtw_sp_service,rtw_s83_dum,Dumb Bell,,,,,,
18080,rtw_sp_service,rtw_s84_san,Sandbag,,,,,,
18081,rtw_sp_service,rtw_s85_gym,Gym Ball,,,,,,
18082,rtw_sp_service,rtw_s86_pul,Pulley,,,,,,
18083,rtw_sp_service,rtw_s87_wal,Wall Bar,,,,,,
18084,rtw_sp_service,rtw_s88_par,Parallel Bar,,,,,,
18085,rtw_sp_service,rtw_s89_til,Tilt Table,,,,,,
18086,rtw_sp_service,rtw_s90_pli,Plinth And Bobath Plinth,,,,,,
18087,rtw_sp_service,rtw_s91_exe,Exercise Mat,,,,,,
18088,rtw_sp_service,rtw_s92_sta,Static Cycle,,,,,,
18089,rtw_sp_service,rtw_s93_mec,Mechanical Traction,,,,,,
18090,rtw_sp_service,rtw_s94_sta,Stairs,,,,,,
18091,rtw_sp_service,rtw_s95_adl,Adl Kits,,,,,,
18092,rtw_sp_service,rtw_s96_fin,Fine Motor Kits,,,,,,
18093,rtw_sp_service,rtw_s97_spl,Splint,,,,,,
18094,rtw_sp_service,rtw_s99_the,Thera Putty,,,,,,
18095,rtw_sp_service,rtw_s100_the,Thera Band,,,,,,
18096,rtw_sp_service,rtw_s101_han,Hand Exerciser Equipment,,,,,,
18097,rtw_sp_service,rtw_s102_swd,Swd,,,,,,
18098,rtw_sp_service,rtw_s103_con,Continuous Passive Machine,,,,,,
18099,rtw_sp_service,rtw_s104_int,Interferential Ift,,,,,,
18100,rtw_sp_service,rtw_s105_amb,Ambulation,,,,,,
18101,rtw_sp_service,rtw_s106_hot,Hot Pack,,,,,,
18102,rtw_sp_service,rtw_s107_tra,Traction,,,,,,
18103,rtw_sp_service,rtw_s108_tre,Treadmill,,,,,,
18104,rtw_sp_service,rtw_s109_ele,Electrical Stimulation,,,,,,
18105,rtw_sp_service,rtw_s110_hyd,Hydro Collator Pack,,,,,,
18106,rtw_sp_service,rtw_s111_inf,Infrared,,,,,,
18107,rtw_sp_service,rtw_s112_bas,Basic - Desensitisation Kit,,,,,,
18108,rtw_sp_service,rtw_s113_exe,Exercise In Gym,,,,,,
18109,rtw_sp_service,rtw_s114_mob,Mobilizing Exercise,,,,,,
18110,rtw_sp_service,rtw_s115_adv,Advance - Multi Gym Equipment,,,,,,
18111,rtw_sp_service,rtw_s116_wal,Walking Hoist,,,,,,
18112,rtw_sp_service,rtw_s117_bio,Biofeedback Equipment,,,,,,
18113,rtw_sp_service,rtw_s118_eri,Erigo Stand,,,,,,
18114,rtw_sp_service,rtw_s119_arm,Armeo Arm,,,,,,
18115,rtw_sp_service,rtw_s120_loc,Locomat,,,,,,
18116,rtw_sp_service,rtw_s121_bte,Bte Primus,,,,,,
18117,rtw_sp_service,rtw_s122_bte,Bte Evaltech,,,,,,
18118,rtw_sp_service,rtw_s123_vie,Vienna Test System,,,,,,
18119,rtw_sp_service,rtw_s124_low,Lowenstein Occupational Therapy Cognitive Assessment (Lotca) / Chessington Occupational Therapy Neurological Assessment (Cotnab),,,,,,
18120,rtw_sp_service,rtw_s125_che,Chessington Occupational Therapy Neurological Assessment (Cotnab),,,,,,
18121,rtw_sp_service,rtw_s126_dri,Driving Simulator,,,,,,
18122,rtw_sp_service,rtw_s127_t/p,T/Pal,,,,,,
18123,rtw_sp_service,rtw_s128_val,Valpar,,,,,,
18124,rtw_sp_service,rtw_s129_las,Laser – Low Intensity Or High Intensity,,,,,,
18125,rtw_sp_service,rtw_s130_sho,Shock Wave Therapy,,,,,,
18126,rtw_sp_service,rtw_s131_sho,Short Wave Therapy,,,,,,
18127,rtw_sp_service,rtw_s132_mag,Magnetotherapy,,,,,,
18128,rtw_sp_service,rtw_s133_mot,Motomed,,,,,,
18129,rtw_sp_service,rtw_s134_hyd,Hydro Pool,,,,,,
18130,rtw_sp_service,rtw_s135_cyb,Cybernic Rehab,,,,,,
18131,rtw_sp_service,rtw_s136_cry,Cryotherapy,,,,,,
18132,rtw_sp_service,rtw_s137_far,Faradic,,,,,,
18133,rtw_sp_service,rtw_s138_pak,Pakej - Neuro Rehab,,,,,,
18134,rtw_sp_service,rtw_s139_pak,Pakej - Spine/Back Injury,,,,,,
18135,rtw_sp_service,rtw_s140_pak,Pakej - Neck Injury,,,,,,
18136,rtw_sp_service,rtw_s141_pak,Pakej - Shoulder Injury,,,,,,
18137,rtw_sp_service,rtw_s142_pak,Pakej - Hand Injury,,,,,,
18138,rtw_sp_service,rtw_s143_pak,Pakej - Knee Injury,,,,,,
18139,rtw_sp_service,rtw_s144_pak,Pakej - Fracture,,,,,,
18140,rtw_sp_service,rtw_s145_pak,Pakej - Pain Management,,,,,,
18141,rtw_sp_service,rtw_s146_pak,Pakej - Sport Rehab,,,,,,
18142,rtw_sp_service,rtw_s147_pak,Pakej - Cardiac Rehab,,,,,,
18143,rtw_sp_service,rtw_s148_pak,Pakej - General Exercise,,,,,,
18144,rtw_sp_service,rtw_s149_pak,Pakej - Respiratory Exercise,,,,,,
18145,rtw_sp_service,rtw_s150_pak,Pakej - 2 Electrical Modalities,,,,,,
18146,rtw_sp_service,rtw_s151_pak,Pakej - 3 Electrical Modalities/ More,,,,,,
18147,rtw_sp_service,rtw_s152_bil,BIL,,,,,,
18148,rtw_sp_service,rtw_s153_pan,PANEL / TREATMENT,,,,,,
18149,rtw_sp_service,rtw_s154_ tr,Transitional Living Care Facility,,,,,,
18150,rtw_sp_service,rtw_s155_spe,"Speech Therapy Treatment",,,,,,
18151,rtw_sp_service,rtw_s156_psy,"Psychology Treatment",,,,,,
18152,rtw_sp_service,rtw_s157_reh,"Rehab Specialist (Initial Session)",,,,,,
18153,rtw_sp_service,rtw_s158_reh,"Rehab Specialist (Follow Up  Session)",,,,,,
18154,rtw_sp_service,rtw_s159_med,"Medical Officer (Initial Session)",,,,,,
18155,rtw_sp_service,rtw_s160_med,"Medical Officer (Follow Up Session)",,,,,,
18156,rtw_sp_service,rtw_s161_cog,Cognitive Assessment (Cognab)/ Perceptual Assessment & Repot,,,,,,
18157,rtw_sp_service,rtw_s162_fol,Follow Up Registration Fess,,,,,,
18158,rtw_sp_service,rtw_s163_bas,Basic Equipment -Therapeutic Ultrasound,,,,,,
18159,rtw_sp_service,rtw_s164_bas,Basic Equipment - Hydrocollator pack,,,,,,
18160,rtw_sp_service,rtw_s165_bas,Basic Equipment - Tens,,,,,,
18161,rtw_sp_service,rtw_s166_bas,Basic Equipment - Cryocuff,,,,,,
18162,rtw_sp_service,rtw_s167_bas,Basic Equipment - Ice pack,,,,,,
18163,rtw_sp_service,rtw_s168_bas,Basic Equipment - Paraffin Wax,,,,,,
18164,rtw_sp_service,rtw_s169_bas,Basic Equipment - Dumb bell,,,,,,
18165,rtw_sp_service,rtw_s170_bas,Basic Equipment - Sandbag,,,,,,
18166,rtw_sp_service,rtw_s171_bas,Basic Equipment - Gym ball,,,,,,
18167,rtw_sp_service,rtw_s172_bas,Basic Equipment - Pulley,,,,,,
18168,rtw_sp_service,rtw_s173_bas,Basic Equipment - Wall bar,,,,,,
18169,rtw_sp_service,rtw_s174_bas,Basic Equipment - Parallel bar,,,,,,
18170,rtw_sp_service,rtw_s175_bas,Basic Equipment - Tilt Table,,,,,,
18171,rtw_sp_service,rtw_s176_bas,Basic Equipment - Plinth  and Bobath Plinth,,,,,,
18172,rtw_sp_service,rtw_s177_bas,Basic Equipment - Exercise Mat,,,,,,
18173,rtw_sp_service,rtw_s178_bas,Basic Equipment - Static cycle,,,,,,
18174,rtw_sp_service,rtw_s179_bas,Basic Equipment -Mechanical traction,,,,,,
18175,rtw_sp_service,rtw_s180_bas,Basic Equipment - Stairs,,,,,,
18176,rtw_sp_service,rtw_s181_bas,Basic Equipment - ADL kits,,,,,,
18177,rtw_sp_service,rtw_s182_bas,Basic Equipment - Fine motor kits,,,,,,
18178,rtw_sp_service,rtw_s183_bas,Basic Equipment - Splint,,,,,,
18179,rtw_sp_service,rtw_s184_bas,Basic Equipment - Pressure garment,,,,,,
18180,rtw_sp_service,rtw_s185_bas,Basic Equipment - Thera putty,,,,,,
18181,rtw_sp_service,rtw_s186_bas,Basic Equipment - Thera band,,,,,,
18182,rtw_sp_service,rtw_s187_bas,Basic Equipment - Hand exerciser equipment,,,,,,
18183,rtw_sp_service,rtw_s188_bas,Basic Equipment - SWD,,,,,,
18184,rtw_sp_service,rtw_s189_bas,Basic Equipment - Continuous Passive Machine,,,,,,
18185,rtw_sp_service,rtw_s190_bas,Basic Equipment - Interferential IFT,,,,,,
18186,rtw_sp_service,rtw_s191_bas,Basic Equipment - Ambulation,,,,,,
18187,rtw_sp_service,rtw_s192_bas,Basic Equipment - Hot Pack,,,,,,
18188,rtw_sp_service,rtw_s193_bas,Basic Equipment - Traction,,,,,,
18189,rtw_sp_service,rtw_s194_bas,Basic Equipment - Treadmill,,,,,,
18190,rtw_sp_service,rtw_s195_bas,Basic Equipment - Electrical Stimulation,,,,,,
18191,rtw_sp_service,rtw_s196_bas,Basic Equipment - Infrared,,,,,,
18192,rtw_sp_service,rtw_s197_bas,Basic Equipment - Desensitisation Kit,,,,,,
18193,rtw_sp_service,rtw_s198_bas,Basic Equipment - Exercise In Gym,,,,,,
18194,rtw_sp_service,rtw_s199_bas,Basic Equipment - Mobilizing Exercise,,,,,,
18195,rtw_sp_service,rtw_s200_adv,Advance Equipment - Multi gym equipment,,,,,,
18196,rtw_sp_service,rtw_s201_adv,Advance Equipment - Walking hoist,,,,,,
18197,rtw_sp_service,rtw_s202_adv,Advance Equipment - Biofeedback equipmentrd,,,,,,
18198,rtw_sp_service,rtw_s203_adv,Advance Equipment - Erigo stand,,,,,,
18199,rtw_sp_service,rtw_s204_adv,Advance Equipment - Armeo arm,,,,,,
18200,rtw_sp_service,rtw_s205_adv,Advance Equipment - Locomat,,,,,,
18201,rtw_sp_service,rtw_s206_adv,Advance Equipment - BTE Primus,,,,,,
18202,rtw_sp_service,rtw_s207_adv,Advance Equipment - BTE Evaltech,,,,,,
18203,rtw_sp_service,rtw_s208_adv,Advance Equipment - Vienna Test System,,,,,,
18204,rtw_sp_service,rtw_s209_adv,Advance Equipment - Lowenstein Occupational Therapy Cognitive Assessment (LOTCA) / Chessington Occupational Therapy Neurological Assessment (COTNAB),,,,,,
18205,rtw_sp_service,rtw_s210_adv,Advance Equipment - Chessington Occupational Therapy Neurological Assessment (COTNAB),,,,,,
18206,rtw_sp_service,rtw_s211_adv,Advance Equipment - Driving Simulator,,,,,,
18207,rtw_sp_service,rtw_s212_adv,Advance Equipment - T/PAL,,,,,,
18208,rtw_sp_service,rtw_s213_adv,Advance Equipment - Valpar,,,,,,
18209,rtw_sp_service,rtw_s214_adv,Advance Equipment - Laser - Low Intensity or High Intensity,,,,,,
18210,rtw_sp_service,rtw_s215_adv,Advance Equipment - Shock Wave Therapy,,,,,,
18211,rtw_sp_service,rtw_s216_adv,Advance Equipment - Short Wave Therapy,,,,,,
18212,rtw_sp_service,rtw_s217_adv,Advance Equipment - Magnetotherapy,,,,,,
18213,rtw_sp_service,rtw_s218_adv,Advance Equipment - Motomed,,,,,,
18214,rtw_sp_service,rtw_s219_adv,Advance Equipment - Hydro pool,,,,,,
18215,rtw_sp_service,rtw_s220_adv,Advance Equipment - Cybernic Rehab,,,,,,
18216,rtw_sp_service,rtw_s221_adv,Advance Equipment - Cryotherapy,,,,,,
18217,rtw_sp_service,rtw_s222_adv,Advance Equipment - Faradic,,,,,,
18218,rtw_sp_service,rtw_s223_phy,Physiotherapy Treatment (outpatient),,,,,,
17000,rtw_sp_serviceType,rtw_st_phy,PHYSIOTHERAPY,,,,,,
17001,rtw_sp_serviceType,rtw_st_occ,OCCUPATIONAL THERAPY,,,,,,
17002,rtw_sp_serviceType,rtw_st_spe,SPEECH THERAPY,,,,,,
17003,rtw_sp_serviceType,rtw_st_fun,FUNCTIONAL CAPACITY EVALUATION & REPORT,,,,,,
17004,rtw_sp_serviceType,rtw_st_serv_by_pack,SERVICES BY PACKAGE,,,,,,
17005,rtw_sp_serviceType,rtw_st_ass,ASSESSMENT & REPORT,,,,,,
17006,rtw_sp_serviceType,rtw_st_dry,DRY NEEDLING/ACUPUNCTURE,,,,,,
17007,rtw_sp_serviceType,rtw_st_serv_by_mod,SERVICES BY MODALITIES,,,,,,
17008,rtw_sp_serviceType,rtw_st_con,CONSULTATION,,,,,,
17009,rtw_sp_serviceType,rtw_st_hos,HOSTEL,,,,,,
17010,rtw_sp_serviceType,rtw_st_psy,PSYCHOLOGY,,,,,,
17011,rtw_sp_serviceType,rtw_st_adm,ADMINISTRATION SERVICES,,,,,,
19000,panel_code,rtw_SINAR_SEGAMAT,SINAR REHABILITATION CENTRE (SEGAMAT),,,,,,
19001,panel_code,rtw_REHAB_KLUANG,REHAB HEALTHCARE SDN BHD (KLUANG),,,,,,
19002,panel_code,rtw_KLUANG_KLUANG,KLUANG UTAMA SPECIALIST HOSPITAL (KLUANG),,,,,,
19003,panel_code,rtw_JB_JB,JB PHYSIOTHERAPY SDN BHD (JB),,,,,,
19004,panel_code,rtw_GREAT_JB,GREAT LIFE PHYSIO & REHABILITATION (JB),,,,,,
19005,panel_code,rtw_BP_BATU PAHAT,BP PHYSIOTHERAPY CENTRE (BATU PAHAT),,,,,,
19006,panel_code,rtw_TAGS_JB,TAGS SPINE & JOINT SPECIALISTS (JB),,,,,,
19007,panel_code,rtw_EPISODE_BATU PAHAT,EPISODE FISIOTERAPI DAN PEMULIHAN (BATU PAHAT),,,,,,
19008,panel_code,rtw_PANTAI,"PANTAI INTEGRATED REHAB SERVICES SDN BHD, HOSPITAL PANTAI BATU PAHAT",,,,,,
19009,panel_code,rtw_PHYSIOMOBILEMY_JB,"PHYSIOMOBILEMY SERVICES, PMMY GROUP SDN BHD (JB)",,,,,,
19010,panel_code,rtw_HMC_SHAH ALAM,HMC PROVIDERS SDN BHD (SHAH ALAM),,,,,,
19011,panel_code,rtw_TAGS_MELAKA,TAGS SPINE & JOINT SPECIALISTS (MELAKA),,,,,,
19012,panel_code,rtw_EZ_MELAKA,EZ PHYSIOTHERAPY CENTER (MELAKA),,,,,,
19013,panel_code,rtw_NSCMH_SEREMBAN,NSCMH MEDICAL CENTRE (SEREMBAN),,,,,,
19014,panel_code,rtw_SALAM_SENAWANG,SALAM SENAWANG SPECIALIST CENTRE (SENAWANG),,,,,,
19015,panel_code,rtw_TAGS_SEREMBAN,TAGS SPINE & JOINT SPECIALISTS (SEREMBAN),,,,,,
19016,panel_code,rtw_BAINS_NILAI,"BAINS PHYSIO, BAINS THERAPEUTICS CENTRE SDN BHD (NILAI)",,,,,,
19017,panel_code,rtw_KPJ_SEREMBAN,KPJ SEREMBAN SPECIALIST HOSPITAL (SEREMBAN),,,,,,
19018,panel_code,rtw_SE,SE SENAWANG PHYSIOTHERAPY & HOME REHAB CENTRE,,,,,,
19019,panel_code,rtw_APOLLO,APOLLO PHYSIOTHERAPY CENTRE,,,,,,
19020,panel_code,rtw_DOCUMENTATION_DBC ALOR SETAR,DOCUMENTATION BASED CARE (DBC ALOR SETAR),,,,,,
19021,panel_code,rtw_LIFECARE_SUNGAI PETANI,LIFECARE PHYSIOTHERAPY CENTRE (SUNGAI PETANI),,,,,,
19022,panel_code,rtw_MEDYNA_ALOR SETAR,MEDYNA PHYSIO AND REHAB SERVICES (ALOR SETAR),,,,,,
19023,panel_code,rtw_LANGKAWAI_LANGKAWI,LANGKAWAI PHYSIOTHERAPY CENTRE (LANGKAWI),,,,,,
19024,panel_code,rtw_PHYSIOTHERAPY_KULIM,PHYSIOTHERAPY KULIM CENTRE (KULIM),,,,,,
19025,panel_code,rtw_BAINS_ALOR SETAR,BAINS PHYSIO (ALOR SETAR),,,,,,
19026,panel_code,rtw_PUSAT,PUSAT RAWATAN FISIOTERAPI IMPIANA,,,,,,
19027,panel_code,rtw_WELL_BUKIT MERTAJAM,WELL PHYSIO SDN BHD (BUKIT MERTAJAM),,,,,,
19028,panel_code,rtw_DEE_BUKIT MERTAJAM,DEE B.M. PHYSIOTHERAPY & REHABILITATION CENTRE (BUKIT MERTAJAM),,,,,,
19029,panel_code,rtw_TAGS_PENANG,TAGS SPINE & JOINT SPECIALISTS (PENANG) - BAYAN LEPAS,,,,,,
19030,panel_code,rtw_RESTORE_KEPALA BATAS,RESTORE PHYSIO & REHAB CENTRE (KEPALA BATAS),,,,,,
19031,panel_code,rtw_OUR_BAYAN LEPAS,OUR PHYSIO SDN BHD (BAYAN LEPAS),,,,,,
19032,panel_code,rtw_DIAMAGNETIC_CHERAS,DIAMAGNETIC PHYSIO CENTRE SDN BHD (CHERAS),,,,,,
19033,panel_code,rtw_PHYSIOACTIVE_TELUK INTAN,PHYSIOACTIVE REHAB & HEALTHCARE CENTRE (TELUK INTAN),,,,,,
19034,panel_code,rtw_PAIN_IPOH,PAIN PARALYSIS PHYSIOTHERAPY CENTRE (IPOH),,,,,,
19035,panel_code,rtw_DOCUMENTATION_DBC IPOH,DOCUMENTATION BASED CARE (DBC IPOH),,,,,,
19036,panel_code,rtw_COLUMBIA_TAIPING,COLUMBIA ASIA HOSPITAL TAIPING (TAIPING),,,,,,
19037,panel_code,rtw_ANSON_TELUK INTAN,ANSON BAY MEDICAL CENTRE (TELUK INTAN),,,,,,
19038,panel_code,rtw_REHAB_SITIAWAN,REHAB CARE PHYSIOTHERAPY CENTRE (SITIAWAN),,,,,,
19039,panel_code,rtw_TAGS_IPOH,TAGS SPINE & JOINT SPECIALISTS (IPOH),,,,,,
19040,panel_code,rtw_DIAMAGNETIC_IPOH,DIAMAGNETIC PHYSIO CENTRE SDN BHD (IPOH),,,,,,
19041,panel_code,rtw_YAYASAN_IPOH,YAYASAN SULTAN IDRIS SHAH BAGI ORANG KURANG UPAYA PERAK (IPOH),,,,,,
19042,panel_code,rtw_C,C KAY FITNESS RESOURCES,,,,,,
19043,panel_code,rtw_KUANTAN_KUANTAN,KUANTAN MEDICAL CENTRE (KUANTAN),,,,,,
19044,panel_code,rtw_KPJ_KUANTAN,KPJ PAHANG SPECIALIST HOSPITAL SDN BHD (KUANTAN),,,,,,
19045,panel_code,rtw_ACE_CAMERON HIGHLANDS,ACE PHYSIOTHERAPY CENTRE (CAMERON HIGHLANDS),,,,,,
19046,panel_code,rtw_PHYSIOTHERAPY_POTCKB,PHYSIOTHERAPY AND OCCUPATIONAL THERAPY CENTRE (POTCKB),,,,,,
19047,panel_code,rtw_FLEX_KT0427207-X,FLEX PHYSIOTHERAPY(KT0427207-X),,,,,,
19048,panel_code,rtw_ALL,ALL REHAB SDN BHD,,,,,,
19049,panel_code,rtw_BIOREHAB_LABUAN,BIOREHAB PHYSIOTHERAPY SDN BHD (LABUAN),,,,,,
19050,panel_code,rtw_BIOREHAB_KOTA KINABALU,BIOREHAB PHYSIOTHERAPY SDN BHD (KOTA KINABALU),,,,,,
19051,panel_code,rtw_BIOREHAB_SANDAKAN,BIOREHAB PHYSIOTHERAPY SDN BHD (SANDAKAN),,,,,,
19052,panel_code,rtw_BERKAT_SANDAKAN,BERKAT PHYSIOTHERAPY CENTRE (SANDAKAN),,,,,,
19053,panel_code,rtw_K.K_KK,K.K PHYSIOCARE SDN BHD (KK),,,,,,
19054,panel_code,rtw_MOVE_KK,MOVE WELL PHYSIOTHERAPY & REHABILITATION (KK),,,,,,
19055,panel_code,rtw_VALERIE_KK,VALERIE MUSCULOSKELETAL & SPORTS PHYSIOTHERAPY (KK),,,,,,
19056,panel_code,rtw_BODYCARE_TCMC,BODYCARE PHYSIO & TRADITIONAL CHINESE MEDICAL CENTRE (TCMC) (TAWAU),,,,,,
19057,panel_code,rtw_TAWAU_TAWAU,TAWAU PHYSIOTHERAPY CENTRE (TAWAU),,,,,,
19058,panel_code,rtw_TAGS_KOTA KINABALU,TAGS SPINE & JOINT SPECIALISTS (KOTA KINABALU),,,,,,
19059,panel_code,rtw_SABAH_KK,SABAH PHYSIOTHERAPY CENTRE (KK),,,,,,
19060,panel_code,rtw_DAMAI_KK,"DAMAI WELLNESS CENTRE, KOTA KINABALU SPECIALIST HOSPITAL SDN. BHD (KK)",,,,,,
19061,panel_code,rtw_DOCUMENTATION_ DBC KUCHING,DOCUMENTATION BASED CARE ( DBC KUCHING),,,,,,
19062,panel_code,rtw_REJANG_SIBU,REJANG HEALTHCARE CENTRE SDN BHD (SIBU),,,,,,
19063,panel_code,rtw_TAGS_KUCHING,TAGS SPINE & JOINT SPECIALISTS (KUCHING),,,,,,
19064,panel_code,rtw_TAGS_MIRI,TAGS SPINE & JOINT SPECIALISTS (MIRI),,,,,,
19065,panel_code,rtw_COLUMBIA,COLUMBIA ASIA HOSPITAL BINTULU,,,,,,
19066,panel_code,rtw_NORMAH_KUCHING,NORMAH MEDICAL SPECIALIST CENTRE (KUCHING),,,,,,
