"STATE_CODE","ZONE_CODE","SERVICE_TYPE","SERVICE","PANEL_CODE","PRICE_BY_SESSION","ADDBY","UPDBY"
18,,rtw_st_occ,rtw_s31_ot ,KPJ PENANG SPECIALIST HOSPITAL SDN BHD (SEBERANG PERAI),40.0

18,,rtw_st_occ,rtw_s35_wor,KPJ PENANG SPECIALIST HOSPITAL SDN BHD (SEBERANG PERAI),70.0

18,,rtw_st_occ,rtw_s42_sen,KPJ PENANG SPECIALIST HOSPITAL SDN BHD (SEBERANG PERAI),30.0

18,,rtw_st_ass,rtw_s50_gen,KPJ PENANG SPECIALIST HOSPITAL SDN BHD (SEBERANG PERAI),30.0

18,,rtw_st_adm,rtw_s73_fir,KPJ PENANG SPECIALIST HOSPITAL SDN BHD (SEBERANG PERAI),5.0

18,,rtw_st_adm,rtw_s74_fol,KPJ PENANG SPECIALIST HOSPITAL SDN BHD (SEBERANG PERAI),2.0

18,,rtw_st_sbm,rtw_s77_bas,KPJ PENANG SPECIALIST HOSPITAL SDN BHD (SEBERANG PERAI),30.0

18,,rtw_st_sbm,rtw_s82_bas,KPJ PENANG SPECIALIST HOSPITAL SDN BHD (SEBERANG PERAI),30.0

18,,rtw_st_sbm,rtw_s104_bas,KPJ PENANG SPECIALIST HOSPITAL SDN BHD (SEBERANG PERAI),30.0

18,,rtw_st_sbm,rtw_s106_bas,KPJ PENANG SPECIALIST HOSPITAL SDN BHD (SEBERANG PERAI),20.0

18,,rtw_st_sbm,rtw_s130_adv,KPJ PENANG SPECIALIST HOSPITAL SDN BHD (SEBERANG PERAI),80.0

18,,rtw_st_sbm,rtw_s131_adv,KPJ PENANG SPECIALIST HOSPITAL SDN BHD (SEBERANG PERAI),80.0

18,,rtw_st_sbm,rtw_s137_adv,KPJ PENANG SPECIALIST HOSPITAL SDN BHD (SEBERANG PERAI),20.0

18,,rtw_st_sbp,rtw_s150_pak,KPJ PENANG SPECIALIST HOSPITAL SDN BHD (SEBERANG PERAI),50.0

8,,rtw_st_phy,rtw_s1_phy,"PANTAI INTEGRATED REHAB SERVICES SDN BHD, HOSPITAL PANTAI IPOH (IPOH)",80.0

8,,rtw_st_sbp,rtw_s139_pak,"PANTAI INTEGRATED REHAB SERVICES SDN BHD, HOSPITAL PANTAI IPOH (IPOH)",145.0

,1,rtw_st_phy,rtw_s1_phy,DOCUMENTATION BASED CARE (DBC ALOR SETAR),143.0

,1,rtw_st_ass,rtw_s49_gen,DOCUMENTATION BASED CARE (DBC ALOR SETAR),195.0

,1,rtw_st_fun,rtw_s64_bas,DOCUMENTATION BASED CARE (DBC ALOR SETAR),220.0

6,,rtw_st_phy,rtw_s1_phy,KUANTAN MEDICAL CENTRE (KUANTAN),80.0

6,,rtw_st_sbp,rtw_s139_pak,KUANTAN MEDICAL CENTRE (KUANTAN),80.0

6,,rtw_st_sbp,rtw_s152_pak,KUANTAN MEDICAL CENTRE (KUANTAN),80.0

3,,rtw_st_phy,rtw_s1_phy,PHYSIOTHERAPY AND OCCUPATIONAL THERAPY CENTRE (POTCKB),70.0

3,,rtw_st_phy,rtw_s11_hyd,PHYSIOTHERAPY AND OCCUPATIONAL THERAPY CENTRE (POTCKB),50.0

3,,rtw_st_phy,rtw_s32_hom,PHYSIOTHERAPY AND OCCUPATIONAL THERAPY CENTRE (POTCKB),100.0

3,,rtw_st_occ,rtw_s25_occ,PHYSIOTHERAPY AND OCCUPATIONAL THERAPY CENTRE (POTCKB),70.0

3,,rtw_st_spe,rtw_s43_spe,PHYSIOTHERAPY AND OCCUPATIONAL THERAPY CENTRE (POTCKB),70.0

11,,rtw_st_sbm,rtw_s77_bas,KEMAMAN WELLNESS SDN BHD (KEMAMAN),25.0

11,,rtw_st_sbm,rtw_s79_bas,KEMAMAN WELLNESS SDN BHD (KEMAMAN),25.0

11,,rtw_st_sbm,rtw_s82_bas,KEMAMAN WELLNESS SDN BHD (KEMAMAN),25.0

11,,rtw_st_sbm,rtw_s104_bas,KEMAMAN WELLNESS SDN BHD (KEMAMAN),25.0

11,,rtw_st_sbm,rtw_s106_bas,KEMAMAN WELLNESS SDN BHD (KEMAMAN),25.0

11,,rtw_st_sbm,rtw_s107_bas,KEMAMAN WELLNESS SDN BHD (KEMAMAN),25.0

11,,rtw_st_sbm,rtw_s111_bas,KEMAMAN WELLNESS SDN BHD (KEMAMAN),25.0

11,,rtw_st_sbm,rtw_s115_bas,KEMAMAN WELLNESS SDN BHD (KEMAMAN),25.0

11,,rtw_st_sbm,rtw_s137_adv,KEMAMAN WELLNESS SDN BHD (KEMAMAN),25.0

,3,rtw_st_phy,rtw_s1_phy,KUANTAN MEDICAL CENTRE (KUANTAN),80.0

,3,rtw_st_sbp,rtw_s139_pak,KUANTAN MEDICAL CENTRE (KUANTAN),80.0

,3,rtw_st_sbp,rtw_s152_pak,KUANTAN MEDICAL CENTRE (KUANTAN),80.0

12,,rtw_st_phy,rtw_s1_phy,BIOREHAB PHYSIOTHERAPY SDN BHD (LABUAN),80.0

12,,rtw_st_phy,rtw_s32_hom,BIOREHAB PHYSIOTHERAPY SDN BHD (LABUAN),100.0

12,,rtw_st_ass,rtw_s49_gen,BIOREHAB PHYSIOTHERAPY SDN BHD (LABUAN),30.0

12,,rtw_st_sbp,rtw_s139_pak,BIOREHAB PHYSIOTHERAPY SDN BHD (LABUAN),80.0

12,,rtw_st_sbp,rtw_s152_pak,BIOREHAB PHYSIOTHERAPY SDN BHD (LABUAN),80.0

13,,rtw_st_phy,rtw_s1_phy,DOCUMENTATION BASED CARE ( DBC KUCHING),143.0

13,,rtw_st_ass,rtw_s50_gen,DOCUMENTATION BASED CARE ( DBC KUCHING),195.0

13,,rtw_st_fun,rtw_s65_com,DOCUMENTATION BASED CARE ( DBC KUCHING),220.0

,4,rtw_st_phy,rtw_s1_phy,BIOREHAB PHYSIOTHERAPY SDN BHD (LABUAN),80.0

,4,rtw_st_phy,rtw_s32_hom,BIOREHAB PHYSIOTHERAPY SDN BHD (LABUAN),100.0

,4,rtw_st_ass,rtw_s49_gen,BIOREHAB PHYSIOTHERAPY SDN BHD (LABUAN),30.0

,4,rtw_st_sbp,rtw_s139_pak,BIOREHAB PHYSIOTHERAPY SDN BHD (LABUAN),80.0

,4,rtw_st_sbp,rtw_s152_pak,BIOREHAB PHYSIOTHERAPY SDN BHD (LABUAN),80.0

14,,rtw_st_phy,rtw_s1_phy,DOCUMENTATION BASED CARE (DBC HQ),143.0

14,,rtw_st_ass,rtw_s49_gen,DOCUMENTATION BASED CARE (DBC HQ),195.0

14,,rtw_st_fun,rtw_s64_bas,DOCUMENTATION BASED CARE (DBC HQ),220.0

10,,rtw_st_phy,rtw_s1_phy,WQ PARK HEALTH & REHABILITATION CENTRE (KELANA JAYAI),90.0

10,,rtw_st_phy,rtw_s11_hyd,WQ PARK HEALTH & REHABILITATION CENTRE (KELANA JAYAI),80.0

10,,rtw_st_occ,rtw_s25_occ,WQ PARK HEALTH & REHABILITATION CENTRE (KELANA JAYAI),90.0

10,,rtw_st_occ,rtw_s42_sen,WQ PARK HEALTH & REHABILITATION CENTRE (KELANA JAYAI),80.0

10,,rtw_st_spe,rtw_s43_spe,WQ PARK HEALTH & REHABILITATION CENTRE (KELANA JAYAI),150.0

10,,rtw_st_psy,rtw_s44_psy,WQ PARK HEALTH & REHABILITATION CENTRE (KELANA JAYAI),110.0

10,,rtw_st_con,rtw_s45_reh,WQ PARK HEALTH & REHABILITATION CENTRE (KELANA JAYAI),190.0

10,,rtw_st_con,rtw_s46_reh,WQ PARK HEALTH & REHABILITATION CENTRE (KELANA JAYAI),190.0

10,,rtw_st_con,rtw_s47_med,WQ PARK HEALTH & REHABILITATION CENTRE (KELANA JAYAI),50.0

10,,rtw_st_ass,rtw_s51_neu,WQ PARK HEALTH & REHABILITATION CENTRE (KELANA JAYAI),120.0

10,,rtw_st_ass,rtw_s52_cog,WQ PARK HEALTH & REHABILITATION CENTRE (KELANA JAYAI),160.0

10,,rtw_st_ass,rtw_s55_dri,WQ PARK HEALTH & REHABILITATION CENTRE (KELANA JAYAI),550.0

10,,rtw_st_ass,rtw_s57_pro,WQ PARK HEALTH & REHABILITATION CENTRE (KELANA JAYAI),250.0

10,,rtw_st_ass,rtw_s58_spe,WQ PARK HEALTH & REHABILITATION CENTRE (KELANA JAYAI),250.0

10,,rtw_st_ass,rtw_s59_psy,WQ PARK HEALTH & REHABILITATION CENTRE (KELANA JAYAI),250.0

10,,rtw_st_ass,rtw_s60_sen,WQ PARK HEALTH & REHABILITATION CENTRE (KELANA JAYAI),80.0

10,,rtw_st_ass,rtw_s61_cli,WQ PARK HEALTH & REHABILITATION CENTRE (KELANA JAYAI),100.0

10,,rtw_st_ass,rtw_s62_vis,WQ PARK HEALTH & REHABILITATION CENTRE (KELANA JAYAI),120.0

10,,rtw_st_fun,rtw_s65_com,WQ PARK HEALTH & REHABILITATION CENTRE (KELANA JAYAI),550.0

10,,rtw_st_fun,rtw_s66_by ,WQ PARK HEALTH & REHABILITATION CENTRE (KELANA JAYAI),200 - 500

10,,rtw_st_sbm,rtw_s105_bas,WQ PARK HEALTH & REHABILITATION CENTRE (KELANA JAYAI),110.0

,6,rtw_st_phy,rtw_s1_phy,DOCUMENTATION BASED CARE (DBC HQ),143.0

,6,rtw_st_ass,rtw_s49_gen,DOCUMENTATION BASED CARE (DBC HQ),195.0

,6,rtw_st_fun,rtw_s64_bas,DOCUMENTATION BASED CARE (DBC HQ),220.0

1,,rtw_st_phy,rtw_s1_phy,SINAR REHABILITATION CENTRE (SEGAMAT),80.0

1,,rtw_st_fun,rtw_s64_bas,SINAR REHABILITATION CENTRE (SEGAMAT),95.0

1,,rtw_st_sbm,rtw_s107_bas,SINAR REHABILITATION CENTRE (SEGAMAT),53.0

1,,rtw_st_sbp,rtw_s139_pak,SINAR REHABILITATION CENTRE (SEGAMAT),45.0

4,,rtw_st_phy,rtw_s1_phy,TAGS SPINE & JOINT SPECIALISTS (MELAKA),70.0

17,,rtw_st_phy,rtw_s1_phy,MAWAR MEDICAL CENTRE (SEREMBAN),90.0

17,,rtw_st_sbp,rtw_s139_pak,MAWAR MEDICAL CENTRE (SEREMBAN),90.0

17,,rtw_st_sbp,rtw_s146_pak,MAWAR MEDICAL CENTRE (SEREMBAN),70.0

17,,rtw_st_sbp,rtw_s147_pak,MAWAR MEDICAL CENTRE (SEREMBAN),80.0

17,,rtw_st_sbp,rtw_s148_pak,MAWAR MEDICAL CENTRE (SEREMBAN),70.0

17,,rtw_st_sbp,rtw_s149_pak,MAWAR MEDICAL CENTRE (SEREMBAN),60.0

,2,rtw_st_phy,rtw_s1_phy,SINAR REHABILITATION CENTRE (SEGAMAT),80.0

,2,rtw_st_fun,rtw_s64_bas,SINAR REHABILITATION CENTRE (SEGAMAT),95.0

,2,rtw_st_sbm,rtw_s107_bas,SINAR REHABILITATION CENTRE (SEGAMAT),53.0

,2,rtw_st_sbp,rtw_s139_pak,SINAR REHABILITATION CENTRE (SEGAMAT),45.0

2,,rtw_st_phy,rtw_s1_phy,DOCUMENTATION BASED CARE (DBC ALOR SETAR),143.0

2,,rtw_st_ass,rtw_s49_gen,DOCUMENTATION BASED CARE (DBC ALOR SETAR),195.0

2,,rtw_st_fun,rtw_s64_bas,DOCUMENTATION BASED CARE (DBC ALOR SETAR),220.0

18,,rtw_st_phy,rtw_s22_han,KPJ PENANG SPECIALIST HOSPITAL SDN BHD (SEBERANG PERAI),40.0

18,,rtw_st_phy,rtw_s23_fin,KPJ PENANG SPECIALIST HOSPITAL SDN BHD (SEBERANG PERAI),35.0

18,,rtw_st_phy,rtw_s24_cog,KPJ PENANG SPECIALIST HOSPITAL SDN BHD (SEBERANG PERAI),40.0

18,,rtw_st_occ,rtw_s31_ot ,KPJ PENANG SPECIALIST HOSPITAL SDN BHD (SEBERANG PERAI),40.0

18,,rtw_st_occ,rtw_s35_wor,KPJ PENANG SPECIALIST HOSPITAL SDN BHD (SEBERANG PERAI),70.0

18,,rtw_st_occ,rtw_s42_sen,KPJ PENANG SPECIALIST HOSPITAL SDN BHD (SEBERANG PERAI),30.0

18,,rtw_st_ass,rtw_s50_gen,KPJ PENANG SPECIALIST HOSPITAL SDN BHD (SEBERANG PERAI),30.0

18,,rtw_st_adm,rtw_s73_fir,KPJ PENANG SPECIALIST HOSPITAL SDN BHD (SEBERANG PERAI),5.0

18,,rtw_st_adm,rtw_s74_fol,KPJ PENANG SPECIALIST HOSPITAL SDN BHD (SEBERANG PERAI),2.0

18,,rtw_st_sbm,rtw_s77_bas,KPJ PENANG SPECIALIST HOSPITAL SDN BHD (SEBERANG PERAI),30.0

18,,rtw_st_sbm,rtw_s82_bas,KPJ PENANG SPECIALIST HOSPITAL SDN BHD (SEBERANG PERAI),30.0

18,,rtw_st_sbm,rtw_s104_bas,KPJ PENANG SPECIALIST HOSPITAL SDN BHD (SEBERANG PERAI),30.0

18,,rtw_st_sbm,rtw_s106_bas,KPJ PENANG SPECIALIST HOSPITAL SDN BHD (SEBERANG PERAI),20.0

18,,rtw_st_sbm,rtw_s130_adv,KPJ PENANG SPECIALIST HOSPITAL SDN BHD (SEBERANG PERAI),80.0

18,,rtw_st_sbm,rtw_s131_adv,KPJ PENANG SPECIALIST HOSPITAL SDN BHD (SEBERANG PERAI),80.0

18,,rtw_st_sbm,rtw_s137_adv,KPJ PENANG SPECIALIST HOSPITAL SDN BHD (SEBERANG PERAI),20.0

18,,rtw_st_sbp,rtw_s150_pak,KPJ PENANG SPECIALIST HOSPITAL SDN BHD (SEBERANG PERAI),50.0

8,,rtw_st_phy,rtw_s1_phy,"PANTAI INTEGRATED REHAB SERVICES SDN BHD, HOSPITAL PANTAI IPOH (IPOH)",80.0

8,,rtw_st_sbp,rtw_s139_pak,"PANTAI INTEGRATED REHAB SERVICES SDN BHD, HOSPITAL PANTAI IPOH (IPOH)",145.0

,1,rtw_st_phy,rtw_s1_phy,DOCUMENTATION BASED CARE (DBC ALOR SETAR),143.0

,1,rtw_st_ass,rtw_s49_gen,DOCUMENTATION BASED CARE (DBC ALOR SETAR),195.0

,1,rtw_st_fun,rtw_s64_bas,DOCUMENTATION BASED CARE (DBC ALOR SETAR),220.0

6,,rtw_st_phy,rtw_s1_phy,KUANTAN MEDICAL CENTRE (KUANTAN),80.0

6,,rtw_st_sbp,rtw_s139_pak,KUANTAN MEDICAL CENTRE (KUANTAN),80.0

6,,rtw_st_sbp,rtw_s152_pak,KUANTAN MEDICAL CENTRE (KUANTAN),80.0

3,,rtw_st_phy,rtw_s1_phy,PHYSIOTHERAPY AND OCCUPATIONAL THERAPY CENTRE (POTCKB),70.0

3,,rtw_st_phy,rtw_s11_hyd,PHYSIOTHERAPY AND OCCUPATIONAL THERAPY CENTRE (POTCKB),50.0

3,,rtw_st_phy,rtw_s32_hom,PHYSIOTHERAPY AND OCCUPATIONAL THERAPY CENTRE (POTCKB),100.0

3,,rtw_st_occ,rtw_s25_occ,PHYSIOTHERAPY AND OCCUPATIONAL THERAPY CENTRE (POTCKB),70.0

3,,rtw_st_spe,rtw_s43_spe,PHYSIOTHERAPY AND OCCUPATIONAL THERAPY CENTRE (POTCKB),70.0

11,,rtw_st_sbm,rtw_s77_bas,KEMAMAN WELLNESS SDN BHD (KEMAMAN),25.0

11,,rtw_st_sbm,rtw_s79_bas,KEMAMAN WELLNESS SDN BHD (KEMAMAN),25.0

11,,rtw_st_sbm,rtw_s82_bas,KEMAMAN WELLNESS SDN BHD (KEMAMAN),25.0

11,,rtw_st_sbm,rtw_s104_bas,KEMAMAN WELLNESS SDN BHD (KEMAMAN),25.0

11,,rtw_st_sbm,rtw_s106_bas,KEMAMAN WELLNESS SDN BHD (KEMAMAN),25.0

11,,rtw_st_sbm,rtw_s107_bas,KEMAMAN WELLNESS SDN BHD (KEMAMAN),25.0

11,,rtw_st_sbm,rtw_s111_bas,KEMAMAN WELLNESS SDN BHD (KEMAMAN),25.0

11,,rtw_st_sbm,rtw_s115_bas,KEMAMAN WELLNESS SDN BHD (KEMAMAN),25.0

11,,rtw_st_sbm,rtw_s137_adv,KEMAMAN WELLNESS SDN BHD (KEMAMAN),25.0

,3,rtw_st_phy,rtw_s1_phy,KUANTAN MEDICAL CENTRE (KUANTAN),80.0

,3,rtw_st_sbp,rtw_s139_pak,KUANTAN MEDICAL CENTRE (KUANTAN),80.0

,3,rtw_st_sbp,rtw_s152_pak,KUANTAN MEDICAL CENTRE (KUANTAN),80.0

12,,rtw_st_phy,rtw_s1_phy,BIOREHAB PHYSIOTHERAPY SDN BHD (LABUAN),80.0

12,,rtw_st_phy,rtw_s32_hom,BIOREHAB PHYSIOTHERAPY SDN BHD (LABUAN),100.0

12,,rtw_st_ass,rtw_s49_gen,BIOREHAB PHYSIOTHERAPY SDN BHD (LABUAN),30.0

12,,rtw_st_sbp,rtw_s139_pak,BIOREHAB PHYSIOTHERAPY SDN BHD (LABUAN),80.0

12,,rtw_st_sbp,rtw_s152_pak,BIOREHAB PHYSIOTHERAPY SDN BHD (LABUAN),80.0

13,,rtw_st_phy,rtw_s1_phy,DOCUMENTATION BASED CARE ( DBC KUCHING),143.0

13,,rtw_st_ass,rtw_s50_gen,DOCUMENTATION BASED CARE ( DBC KUCHING),195.0

13,,rtw_st_fun,rtw_s65_com,DOCUMENTATION BASED CARE ( DBC KUCHING),220.0

,4,rtw_st_phy,rtw_s1_phy,BIOREHAB PHYSIOTHERAPY SDN BHD (LABUAN),80.0

,4,rtw_st_phy,rtw_s32_hom,BIOREHAB PHYSIOTHERAPY SDN BHD (LABUAN),100.0

,4,rtw_st_ass,rtw_s49_gen,BIOREHAB PHYSIOTHERAPY SDN BHD (LABUAN),30.0

,4,rtw_st_sbp,rtw_s139_pak,BIOREHAB PHYSIOTHERAPY SDN BHD (LABUAN),80.0

,4,rtw_st_sbp,rtw_s152_pak,BIOREHAB PHYSIOTHERAPY SDN BHD (LABUAN),80.0

14,,rtw_st_phy,rtw_s1_phy,DOCUMENTATION BASED CARE (DBC HQ),143.0

14,,rtw_st_ass,rtw_s49_gen,DOCUMENTATION BASED CARE (DBC HQ),195.0

14,,rtw_st_fun,rtw_s64_bas,DOCUMENTATION BASED CARE (DBC HQ),220.0

10,,rtw_st_phy,rtw_s1_phy,WQ PARK HEALTH & REHABILITATION CENTRE (KELANA JAYAI),90.0

10,,rtw_st_phy,rtw_s11_hyd,WQ PARK HEALTH & REHABILITATION CENTRE (KELANA JAYAI),80.0

10,,rtw_st_occ,rtw_s25_occ,WQ PARK HEALTH & REHABILITATION CENTRE (KELANA JAYAI),90.0

10,,rtw_st_occ,rtw_s42_sen,WQ PARK HEALTH & REHABILITATION CENTRE (KELANA JAYAI),80.0

10,,rtw_st_spe,rtw_s43_spe,WQ PARK HEALTH & REHABILITATION CENTRE (KELANA JAYAI),150.0

10,,rtw_st_psy,rtw_s44_psy,WQ PARK HEALTH & REHABILITATION CENTRE (KELANA JAYAI),110.0

10,,rtw_st_con,rtw_s45_reh,WQ PARK HEALTH & REHABILITATION CENTRE (KELANA JAYAI),190.0

10,,rtw_st_con,rtw_s46_reh,WQ PARK HEALTH & REHABILITATION CENTRE (KELANA JAYAI),190.0

10,,rtw_st_con,rtw_s47_med,WQ PARK HEALTH & REHABILITATION CENTRE (KELANA JAYAI),50.0

10,,rtw_st_ass,rtw_s51_neu,WQ PARK HEALTH & REHABILITATION CENTRE (KELANA JAYAI),120.0

10,,rtw_st_ass,rtw_s52_cog,WQ PARK HEALTH & REHABILITATION CENTRE (KELANA JAYAI),160.0

10,,rtw_st_ass,rtw_s55_dri,WQ PARK HEALTH & REHABILITATION CENTRE (KELANA JAYAI),550.0

10,,rtw_st_ass,rtw_s57_pro,WQ PARK HEALTH & REHABILITATION CENTRE (KELANA JAYAI),250.0

10,,rtw_st_ass,rtw_s58_spe,WQ PARK HEALTH & REHABILITATION CENTRE (KELANA JAYAI),250.0

10,,rtw_st_ass,rtw_s59_psy,WQ PARK HEALTH & REHABILITATION CENTRE (KELANA JAYAI),250.0

10,,rtw_st_ass,rtw_s60_sen,WQ PARK HEALTH & REHABILITATION CENTRE (KELANA JAYAI),80.0

10,,rtw_st_ass,rtw_s61_cli,WQ PARK HEALTH & REHABILITATION CENTRE (KELANA JAYAI),100.0

10,,rtw_st_ass,rtw_s62_vis,WQ PARK HEALTH & REHABILITATION CENTRE (KELANA JAYAI),120.0

10,,rtw_st_fun,rtw_s65_com,WQ PARK HEALTH & REHABILITATION CENTRE (KELANA JAYAI),550.0

10,,rtw_st_fun,rtw_s66_by ,WQ PARK HEALTH & REHABILITATION CENTRE (KELANA JAYAI),200 - 500

10,,rtw_st_sbm,rtw_s105_bas,WQ PARK HEALTH & REHABILITATION CENTRE (KELANA JAYAI),110.0

,6,rtw_st_phy,rtw_s1_phy,DOCUMENTATION BASED CARE (DBC HQ),143.0

,6,rtw_st_ass,rtw_s49_gen,DOCUMENTATION BASED CARE (DBC HQ),195.0

,6,rtw_st_fun,rtw_s64_bas,DOCUMENTATION BASED CARE (DBC HQ),220.0

