ID,CODE_CATEGORY,REF_CODE,DESC_EN,DESC_BM,ADDBY,UPDATEBY,CREATED_AT,UPDATED_AT,PRIORITY
19082,panel_code,rtw_panel_14_TAGS,TAGS SPECIALISTS CENTER SDN BHD (HQ) (JALAN PUDU ULU),,,,,,
19083,panel_code,rtw_panel_14_KPJ,KPJ TAWAKKAL HEALTH CENTRE (JALAN PAHANG),,,,,,
19084,panel_code,rtw_panel_14_TAMAN,TAMAN DESA MEDICAL CENTRE (TAMAN DESA),,,,,,
19085,panel_code,rtw_panel_14_NURSINAR,NURSINAR GLOBAL ENTERPRISE (TAMAN SETIAWANGSA),,,,,,
19086,panel_code,rtw_panel_14_WQ,WQ PARK HEALTH & REHABILITATION CENTRE (SRI RAMPAI),,,,,,
19087,panel_code,rtw_panel_14_APPLE,APPLE PHYSIOTHERAPY CENTRE (DESA PANDAN),,,,,,
19088,panel_code,rtw_panel_14_YOUR,YOUR PHYSIO SDN BHD (HQ) (CHERAS),,,,,,
19089,panel_code,rtw_panel_14_WORLD,WORLD RENAISSANCE PHYSIOTHERAPY (AMPANG),,,,,,
19090,panel_code,rtw_panel_14_DIAMAGNETIC,DIAMAGNETIC PHYSIO CENTRE SDN BHD (CHERAS),,,,,,
19091,panel_code,rtw_panel_14_BAINS,BAINS MELAWATI,,,,,,
19092,panel_code,rtw_panel_14_HOSPITAL,HOSPITAL PUSRAWI,,,,,,
19093,panel_code,rtw_panel_14_GLOBAL,GLOBAL PHYSIO & REHAB CENTRE PLT,,,,,,
19094,panel_code,rtw_panel_14_MY,MY FLEX HEALTH GROUP SDN BHD (BUKIT JALIL),,,,,,
19095,panel_code,rtw_panel_14_HMC,HMC PROVIDERS SDN BHD (SHAH ALAM),,,,,,
19096,panel_code,rtw_panel_10_WQ,WQ PARK HEALTH & REHABILITATION CENTRE (KELANA JAYAI),,,,,,
19097,panel_code,rtw_panel_10_SUBANG,SUBANG JAYA MEDICAL CENTRE (SUBANG JAYA),,,,,,
19098,panel_code,rtw_panel_10_ARA,ARA DAMANSARA MEDICAL CENTRE (ARA DAMANSARA),,,,,,
19099,panel_code,rtw_panel_10_SAU,SAU SENG LUM REHABILITATION CENTRE (PUCHONG),,,,,,
19100,panel_code,rtw_panel_10_SAU,SAU SENG LUM REHABILITATION CENTRE (PETALING JAYA),,,,,,
19101,panel_code,rtw_panel_10_PUTRA,PUTRA MEDIC PHYSIOTHERAPY CENTRE (BANDAR PUTRA PERMAI),,,,,,
19102,panel_code,rtw_panel_10_PUTIH,PUTIH FISIOTERAPI CENTRE (BANGI),,,,,,
19103,panel_code,rtw_panel_10_MOMO,MOMO PHYSIOTHERAPY CENTRE (SHAH ALAM),,,,,,
19104,panel_code,rtw_panel_10_MEDWELL,MEDWELL PHYSIOTHERAPY SDN BHD (PETALING JAYA),,,,,,
19105,panel_code,rtw_panel_10_MEDWELL,MEDWELL PHYSIOTHERAPY SDN BHD (KLANG),,,,,,
19106,panel_code,rtw_panel_10_REGEN,REGEN REHABILITATION INTERNATIONAL SDN BHD (PETALING JAYA),,,,,,
19107,panel_code,rtw_panel_10_JOINCARE,JOINCARE REHABILITATION CENTRE (SUBANG JAYA),,,,,,
19108,panel_code,rtw_panel_10_JOINCARE,JOINCARE REHABILITATION CENTRE (KLANG),,,,,,
19109,panel_code,rtw_panel_10_INFINITE,INFINITE REHABILITATION (M) SDN BHD (SUBANG JAYA),,,,,,
19110,panel_code,rtw_panel_10_DAVID,DAVID HEALTH SOLUTIONS (ASIA) SDN BHD (KLANG),,,,,,
19111,panel_code,rtw_panel_10_RAWANG,RAWANG PHYSIOTHERAPY & REHABILITATION (RAWANG),,,,,,
19112,panel_code,rtw_panel_10_COLUMBIA,COLUMBIA ASIA HOSPITAL � PUCHONG (PUCHONG),,,,,,
19113,panel_code,rtw_panel_10_MYPHYSIOWORKS,MYPHYSIOWORKS SDN BHD (BANTING),,,,,,
19114,panel_code,rtw_panel_10_MYPHYSIOWORKS,MYPHYSIOWORKS SDN BHD (KLANG),,,,,,
19115,panel_code,rtw_panel_10_DYNAMIQUE,DYNAMIQUE SPORTS INJURY & REHABILITATION CENTRE (PETALING JAYA),,,,,,
19116,panel_code,rtw_panel_10_DIAMAGNETIC,DIAMAGNETIC PHYSIO CENTRE SDN BHD (SHAH ALAM),,,,,,
19117,panel_code,rtw_panel_10_DIAMAGNETIC,DIAMAGNETIC PHYSIO CENTRE SDN BHD (SUNGAI WAY),,,,,,
19118,panel_code,rtw_panel_10_DIAMAGNETIC,DIAMAGNETIC PHYSIO CENTRE SDN BHD (RAWANG),,,,,,
19119,panel_code,rtw_panel_10_SMART,SMART INTEGRATED THERAPY (SHAH ALAM),,,,,,
19120,panel_code,rtw_panel_10_SUNWAY,SUNWAY MEDICAL CENTRE SDN BHD (BANDAR SUNWAY),,,,,,
19121,panel_code,rtw_panel_10_COLUMBIA,COLUMBIA ASIA HOSPITAL � KLANG (KLANG),,,,,,
19122,panel_code,rtw_panel_10_DOCUMENTATION,DOCUMENTATION BASED CARE (SHAH ALAM),,,,,,
19123,panel_code,rtw_panel_10_YOUR,YOUR PHYSIO SDN BHD (PJ) (PETALING JAYA),,,,,,
19124,panel_code,rtw_panel_10_WELL,WELL REHABILITATION CENTRE (SERI KEMBANGAN),,,,,,
19125,panel_code,rtw_panel_10_KPJ,KPJ KAJANG SPECIALIST HOSPITAL (KOMPLEKS OSTIA),,,,,,
19126,panel_code,rtw_panel_10_KPJ,KPJ KAJANG SPECIALIST HOSPITAL (BERANANG),,,,,,
19127,panel_code,rtw_panel_10_CHONG,CHONG PHYSIOTHERAPY & REHABILITATION CENTRE (BALAKONG),,,,,,
19128,panel_code,rtw_panel_10_MY,MY PHYSIO & REHAB CENTRE (SEPANG),,,,,,
19129,panel_code,rtw_panel_10_COLUMBIA,COLUMBIA ASIA EXTENDED CARE HOSPITAL SHAH ALAM (SHAH ALAM),,,,,,
19130,panel_code,rtw_panel_10_PHYSIO,PHYSIO PLUS (PETALING JAYA),,,,,,
19131,panel_code,rtw_panel_10_AXIS,AXIS PHYSIOTHERAPY (PETALING JAYA),,,,,,
19132,panel_code,rtw_panel_10_DAMAI,DAMAI PHYSIO AND REHAB (PREVIOUSLY KNOWN AS: TRICARES PHYSIO & REHAB SDN BHD) (KAJANG),,,,,,
19133,panel_code,rtw_panel_10_TAIPAN,TAIPAN PHYSIOTHERAPY & REHABILITATION CENTRE (SUBANG JAYA),,,,,,
19134,panel_code,rtw_panel_10_PHYSIOMOBILEMY,"PHYSIOMOBILEMY SERVICES, PMMY GROUP SDN BHD (SHAH ALAM)",,,,,,
19135,panel_code,rtw_panel_10_PHYSIO,PHYSIO ACTIVE SDN BHD,,,,,,
19136,panel_code,rtw_panel_10_SPINE,SPINE SPORTS STROKE REHAB SPECIALIST SDN BHD,,,,,,
19137,panel_code,rtw_panel_10_PHYSIOCARE,"PHYSIOCARE PHYSIOTHERAPY CENTRE(MINTS HEALTH AND WELLNESS ENTERPRISE,",,,,,,
19138,panel_code,rtw_panel_10_HMC,HMC PROVIDERS SDN BHD (SHAH ALAM),,,,,,
19139,panel_code,rtw_panel_10_LOVE,LOVE ON WHEELS HEALTHCARE SERVICES SDN BHD (PETALING JAYA),,,,,,
19140,panel_code,rtw_panel_2_SINAR,SINAR REHABILITATION CENTRE (SEGAMAT),,,,,,
19141,panel_code,rtw_panel_2_REHAB,REHAB HEALTHCARE SDN BHD (KLUANG),,,,,,
19142,panel_code,rtw_panel_2_KLUANG,KLUANG UTAMA SPECIALIST HOSPITAL (KLUANG),,,,,,
19143,panel_code,rtw_panel_2_JB,JB PHYSIOTHERAPY SDN BHD (JB),,,,,,
19144,panel_code,rtw_panel_2_GREAT,GREAT LIFE PHYSIO & REHABILITATION (JB),,,,,,
19145,panel_code,rtw_panel_2_BP,BP PHYSIOTHERAPY CENTRE (BATU PAHAT),,,,,,
19146,panel_code,rtw_panel_2_TAGS,TAGS SPINE & JOINT SPECIALISTS (JB),,,,,,
19147,panel_code,rtw_panel_2_EPISODE,EPISODE FISIOTERAPI DAN PEMULIHAN (BATU PAHAT),,,,,,
19148,panel_code,rtw_panel_2_PANTAI,"PANTAI INTEGRATED REHAB SERVICES SDN BHD, HOSPITAL PANTAI BATU PAHAT",,,,,,
19149,panel_code,rtw_panel_2_PHYSIOMOBILEMY,"PHYSIOMOBILEMY SERVICES, PMMY GROUP SDN BHD (JB)",,,,,,
19150,panel_code,rtw_panel_2_TAGS,TAGS SPINE & JOINT SPECIALISTS (MELAKA),,,,,,
19151,panel_code,rtw_panel_2_EZ,EZ PHYSIOTHERAPY CENTER (MELAKA),,,,,,
19152,panel_code,rtw_panel_2_NSCMH,NSCMH MEDICAL CENTRE (SEREMBAN),,,,,,
19153,panel_code,rtw_panel_2_SALAM,SALAM SENAWANG SPECIALIST CENTRE (SENAWANG),,,,,,
19154,panel_code,rtw_panel_2_TAGS,TAGS SPINE & JOINT SPECIALISTS (SEREMBAN),,,,,,
19155,panel_code,rtw_panel_2_BAINS,"BAINS PHYSIO, BAINS THERAPEUTICS CENTRE SDN BHD (NILAI)",,,,,,
19156,panel_code,rtw_panel_2_KPJ,KPJ SEREMBAN SPECIALIST HOSPITAL (SEREMBAN),,,,,,
19157,panel_code,rtw_panel_1_DOCUMENTATION,DOCUMENTATION BASED CARE (DBC ALOR SETAR),,,,,,
19158,panel_code,rtw_panel_1_LIFECARE,LIFECARE PHYSIOTHERAPY CENTRE (SUNGAI PETANI),,,,,,
19159,panel_code,rtw_panel_1_MEDYNA,MEDYNA PHYSIO AND REHAB SERVICES (ALOR SETAR),,,,,,
19160,panel_code,rtw_panel_1_LANGKAWAI,LANGKAWAI PHYSIOTHERAPY CENTRE (LANGKAWI),,,,,,
19161,panel_code,rtw_panel_1_PHYSIOTHERAPY,PHYSIOTHERAPY KULIM CENTRE (KULIM),,,,,,
19162,panel_code,rtw_panel_1_BAINS,BAINS PHYSIO (ALOR SETAR),,,,,,
19163,panel_code,rtw_panel_1_WELL,WELL PHYSIO SDN BHD (BUKIT MERTAJAM),,,,,,
19164,panel_code,rtw_panel_1_DEE,DEE B.M. PHYSIOTHERAPY & REHABILITATION CENTRE (BUKIT MERTAJAM),,,,,,
19165,panel_code,rtw_panel_1_TAGS,TAGS SPINE & JOINT SPECIALISTS (PENANG) - BAYAN LEPAS,,,,,,
19166,panel_code,rtw_panel_1_RESTORE,RESTORE PHYSIO & REHAB CENTRE (KEPALA BATAS),,,,,,
19167,panel_code,rtw_panel_1_OUR,OUR PHYSIO SDN BHD (BAYAN LEPAS),,,,,,
19168,panel_code,rtw_panel_1_PANTAI,"PANTAI INTEGRATED REHAB SERVICES SDN BHD, HOSPITAL PANTAI IPOH (IPOH)",,,,,,
19169,panel_code,rtw_panel_1_PHYSIOACTIVE,PHYSIOACTIVE REHAB & HEALTHCARE CENTRE (TELUK INTAN),,,,,,
19170,panel_code,rtw_panel_1_PAIN,PAIN PARALYSIS PHYSIOTHERAPY CENTRE (IPOH),,,,,,
19171,panel_code,rtw_panel_1_DOCUMENTATION,DOCUMENTATION BASED CARE (DBC IPOH),,,,,,
19172,panel_code,rtw_panel_1_COLUMBIA,COLUMBIA ASIA HOSPITAL TAIPING (TAIPING),,,,,,
19173,panel_code,rtw_panel_1_ANSON,ANSON BAY MEDICAL CENTRE (TELUK INTAN),,,,,,
19174,panel_code,rtw_panel_1_REHAB,REHAB CARE PHYSIOTHERAPY CENTRE (SITIAWAN),,,,,,
19175,panel_code,rtw_panel_1_TAGS,TAGS SPINE & JOINT SPECIALISTS (IPOH),,,,,,
19176,panel_code,rtw_panel_1_DIAMAGNETIC,DIAMAGNETIC PHYSIO CENTRE SDN BHD (IPOH),,,,,,
19177,panel_code,rtw_panel_1_YAYASAN,YAYASAN SULTAN IDRIS SHAH BAGI ORANG KURANG UPAYA PERAK (IPOH),,,,,,
19178,panel_code,rtw_panel_1_APOLLO,APOLLO PHYSIOTHERAPY CENTRE,,,,,,
19179,panel_code,rtw_panel_3_KUANTAN,KUANTAN MEDICAL CENTRE (KUANTAN),,,,,,
19180,panel_code,rtw_panel_3_KPJ,KPJ PAHANG SPECIALIST HOSPITAL SDN BHD (KUANTAN),,,,,,
19181,panel_code,rtw_panel_3_ACE,ACE PHYSIOTHERAPY CENTRE (CAMERON HIGHLANDS),,,,,,
19182,panel_code,rtw_panel_4_BIOREHAB,BIOREHAB PHYSIOTHERAPY SDN BHD (LABUAN),,,,,,
19183,panel_code,rtw_panel_4_BIOREHAB,BIOREHAB PHYSIOTHERAPY SDN BHD (KOTA KINABALU),,,,,,
19184,panel_code,rtw_panel_4_BIOREHAB,BIOREHAB PHYSIOTHERAPY SDN BHD (SANDAKAN),,,,,,
19185,panel_code,rtw_panel_4_BERKAT,BERKAT PHYSIOTHERAPY CENTRE (SANDAKAN),,,,,,
19186,panel_code,rtw_panel_4_K.K,K.K PHYSIOCARE SDN BHD (KK),,,,,,
19187,panel_code,rtw_panel_4_MOVE,MOVE WELL PHYSIOTHERAPY & REHABILITATION (KK),,,,,,
19188,panel_code,rtw_panel_4_VALERIE,VALERIE MUSCULOSKELETAL & SPORTS PHYSIOTHERAPY (KK),,,,,,
19189,panel_code,rtw_panel_4_BODYCARE,BODYCARE PHYSIO & TRADITIONAL CHINESE MEDICAL CENTRE (TCMC) (TAWAU),,,,,,
19190,panel_code,rtw_panel_4_TAWAU,TAWAU PHYSIOTHERAPY CENTRE (TAWAU),,,,,,
19191,panel_code,rtw_panel_4_TAGS,TAGS SPINE & JOINT SPECIALISTS (KOTA KINABALU),,,,,,
19192,panel_code,rtw_panel_4_SABAH,SABAH PHYSIOTHERAPY CENTRE (KK),,,,,,
19193,panel_code,rtw_panel_4_DAMAI,"DAMAI WELLNESS CENTRE, KOTA KINABALU SPECIALIST HOSPITAL SDN. BHD (KK)",,,,,,
19194,panel_code,rtw_panel_4_DOCUMENTATION,DOCUMENTATION BASED CARE ( DBC KUCHING),,,,,,
19195,panel_code,rtw_panel_4_REJANG,REJANG HEALTHCARE CENTRE SDN BHD (SIBU),,,,,,
19196,panel_code,rtw_panel_4_TABUAN,TABUAN HEALTHCARE & NURSING (KUCHING),,,,,,
19197,panel_code,rtw_panel_4_TAGS,TAGS SPINE & JOINT SPECIALISTS (KUCHING),,,,,,
19198,panel_code,rtw_panel_4_TAGS,TAGS SPINE & JOINT SPECIALISTS (MIRI),,,,,,
19199,panel_code,rtw_panel_4_COLUMBIA,COLUMBIA ASIA HOSPITAL BINTULU,,,,,,
19200,panel_code,rtw_panel_4_NORMAH,NORMAH MEDICAL SPECIALIST CENTRE (KUCHING),,,,,,
19201,panel_code,rtw_panel_4_REHAB,REHAB CONCEPT SDN BHD (KUCHING),,,,,,
19202,panel_code,rtw_panel_6_DOCUMENTATION,DOCUMENTATION BASED CARE (DBC HQ),,,,,,
19203,panel_code,rtw_panel_6_DOCUMENTATION,DOCUMENTATION BASED CARE (DBC TTDI),,,,,,
19204,panel_code,rtw_panel_6_DOCUMENTATION,DOCUMENTATION BASE CARE (DBC JALAN KUCHING),,,,,,
19205,panel_code,rtw_panel_6_PUSAT,PUSAT FISIOTERAPI & REHABILITASI MAIWP-PICOMS (JALAN IPOH),,,,,,
19206,panel_code,rtw_panel_6_PARKCITY,PARKCITY MEDICAL CENTRE (DESA PARK CITY),,,,,,
19207,panel_code,rtw_panel_6_TAGS,TAGS SPECIALISTS CENTER SDN BHD (HQ) (JALAN PUDU ULU),,,,,,
19208,panel_code,rtw_panel_6_KPJ,KPJ TAWAKKAL HEALTH CENTRE (JALAN PAHANG),,,,,,
19209,panel_code,rtw_panel_6_TAMAN,TAMAN DESA MEDICAL CENTRE (TAMAN DESA),,,,,,
19210,panel_code,rtw_panel_6_NURSINAR,NURSINAR GLOBAL ENTERPRISE (TAMAN SETIAWANGSA),,,,,,
19211,panel_code,rtw_panel_6_WQ,WQ PARK HEALTH & REHABILITATION CENTRE (SRI RAMPAI),,,,,,
19212,panel_code,rtw_panel_6_APPLE,APPLE PHYSIOTHERAPY CENTRE (DESA PANDAN),,,,,,
19213,panel_code,rtw_panel_6_YOUR,YOUR PHYSIO SDN BHD (HQ) (CHERAS),,,,,,
19214,panel_code,rtw_panel_6_MALAYSIAN,MALAYSIAN MEDICAL & HEALTHCARE CENTRE (JALAN IPOH),,,,,,
19215,panel_code,rtw_panel_6_WORLD,WORLD RENAISSANCE PHYSIOTHERAPY (AMPANG),,,,,,
19216,panel_code,rtw_panel_6_DIAMAGNETIC,DIAMAGNETIC PHYSIO CENTRE SDN BHD (CHERAS),,,,,,
19217,panel_code,rtw_panel_6_BAINS,BAINS MELAWATI,,,,,,
19218,panel_code,rtw_panel_6_HOSPITAL,HOSPITAL PUSRAWI,,,,,,
19219,panel_code,rtw_panel_6_WQ,WQ PARK HEALTH & REHABILITATION CENTRE (KELANA JAYAI),,,,,,
19220,panel_code,rtw_panel_6_SUBANG,SUBANG JAYA MEDICAL CENTRE (SUBANG JAYA),,,,,,
19221,panel_code,rtw_panel_6_ARA,ARA DAMANSARA MEDICAL CENTRE (ARA DAMANSARA),,,,,,
19222,panel_code,rtw_panel_6_SAU,SAU SENG LUM REHABILITATION CENTRE (PUCHONG),,,,,,
19223,panel_code,rtw_panel_6_SAU,SAU SENG LUM REHABILITATION CENTRE (PETALING JAYA),,,,,,
19224,panel_code,rtw_panel_6_PUTRA,PUTRA MEDIC PHYSIOTHERAPY CENTRE (BANDAR PUTRA PERMAI),,,,,,
19225,panel_code,rtw_panel_6_PUTIH,PUTIH FISIOTERAPI CENTRE (BANGI),,,,,,
19226,panel_code,rtw_panel_6_MOMO,MOMO PHYSIOTHERAPY CENTRE (SHAH ALAM),,,,,,
19227,panel_code,rtw_panel_6_MEDWELL,MEDWELL PHYSIOTHERAPY SDN BHD (PETALING JAYA),,,,,,
